c0,c1,c2,c3,c4,c5,c6,c7,c8
N,O,729682.0,1192.0,1875370.68,1795599.6053,1857417.698779,2.16,49
N,O,1584041.0,16858.0,25081788.2,23803540.3667,24763224.367523,33.76,659
N,O,2257733.0,18100.0,27154082.36,25771630.6878,26761103.74369,36.11,707
N,O,2855238.0,12926.0,19352894.54,18430134.7633,19181104.243425,24.94,512
N,O,367977.0,12044.0,18116011.1,17187850.5506,17879581.976976,24.07,486
N,O,580578.0,25109.0,37586857.66,35680794.6678,37092414.149335,49.88,976
N,O,580579.0,1845.0,2654789.34,2546446.2479,2644576.951494,2.6,63
N,O,1082931.0,25646.0,38556230.18,36679676.8777,38176344.14103,49.61,1006
N,O,1126173.0,9187.0,14125761.8,13355001.2303,13930957.50275,18.05,338
N,O,1743036.0,4294.0,6385701.33,6074092.7325,6318201.077061,9.6,184
N,O,2331448.0,16163.0,24248273.09,23021042.0054,23964219.569844,32.65,639
N,O,2420400.0,2300.0,3411734.66,3250438.4183,3383599.403839,4.32,94
N,O,2437264.0,21190.0,31842268.09,30212021.7549,31317265.557796,41.45,808
N,O,843294.0,12799.0,19538143.17,18576247.1666,19317921.102684,25.18,501
N,O,1166633.0,22010.0,33132231.77,31512711.4896,32762285.625085,42.39,864
N,O,1166634.0,4926.0,7517704.66,7133086.4299,7402728.309084,9.44,186
N,O,1458486.0,2168.0,3205197.38,3058013.9017,3180516.100249,4.07,93
N,O,1757858.0,19163.0,28748294.84,27290902.0472,28398219.774376,37.61,749
N,O,1788386.0,20717.0,30868827.74,29369868.1762,30537191.822361,41.04,828
N,O,1995934.0,17224.0,26018322.32,24705925.5138,25703243.444591,34.28,682
N,O,2283116.0,22051.0,33432341.05,31735119.1941,32957922.665903,43.56,854
N,O,2452269.0,1258.0,1818448.19,1724892.6178,1806951.06478,2.63,53
N,O,2452270.0,25034.0,38078557.72,36230802.2402,37688994.785362,46.82,965
N,O,388295.0,15469.0,22977149.93,21889441.1318,22774698.628871,28.82,601
N,O,1000688.0,4492.0,6581066.65,6251551.4338,6510724.977107,9.19,186
N,O,1000689.0,20244.0,30192366.94,28696259.8163,29886472.326543,39.56,811
N,O,2119244.0,3923.0,5889585.4,5573660.8523,5788431.897116,7.8,150
N,O,2200562.0,20635.0,30842830.57,29300594.3803,30497898.315384,40.5,821
N,O,2572056.0,10797.0,15821160.21,15028468.1608,15639511.777365,20.84,421
N,O,2760035.0,19174.0,28771363.87,27251105.0423,28360186.3178,37.37,729
N,O,2149310.0,2915.0,4318967.24,4069961.1319,4226223.536707,6.24,115
N,O,2149311.0,20085.0,30098184.36,28582035.5328,29712068.3296,40.23,800
N,O,2246964.0,19044.0,28455745.42,27052594.9324,28155396.138739,37.1,743
N,O,2727810.0,10929.0,16766066.08,15933584.8231,16563351.107263,20.4,415
N,O,2744494.0,10485.0,15780491.15,15008485.1951,15602132.811914,19.45,393
N,O,2777075.0,7246.0,10744879.49,10196174.9216,10631000.334903,13.69,270
N,O,2836312.0,4279.0,6345821.31,6043790.3856,6270301.374881,8.44,178
N,O,2893860.0,2919.0,4380989.95,4164305.9653,4353608.726482,5.52,111
N,O,753049.0,2314.0,3437431.15,3263506.2764,3381398.393875,4.76,91
N,O,2056075.0,4231.0,6376577.87,6074133.8485,6321926.433478,8.14,168
N,O,2202613.0,12880.0,19571533.44,18605129.9079,19375553.839913,24.85,498
N,O,2351153.0,19482.0,29009860.93,27591635.8962,28644801.152843,37.72,769
N,O,2898926.0,16492.0,24718486.27,23442937.6584,24437661.099723,33.99,650
N,O,114771.0,18300.0,27620902.1,26222423.3374,27255042.056725,36.4,720
N,O,157261.0,5923.0,8673550.28,8239467.979,8575839.372863,11.65,237
N,O,528972.0,2945.0,4482465.95,4243043.8601,4417965.65037,6.28,119
N,O,764473.0,11108.0,16738003.31,15901874.0236,16557980.927529,21.47,436
N,O,1469321.0,23879.0,35949296.33,34173720.9273,35544168.304558,45.71,930
N,O,1530238.0,20933.0,31080294.46,29454580.6975,30652712.660946,41.29,808
N,O,1841933.0,12277.0,18123570.87,17222564.9788,17940782.210457,24.67,496
N,O,2163751.0,13363.0,20344691.92,19315843.1444,20035336.223561,24.88,500
N,O,2229464.0,5593.0,8276401.63,7820798.9226,8146925.12245,12.0,226
N,O,2229465.0,18666.0,28078035.51,26704840.9368,27777179.345555,36.3,723
N,O,2704788.0,13709.0,20310435.44,19372423.6254,20150735.23919,25.87,538
N,O,2916812.0,20485.0,30429910.3,28879199.1028,30038356.987302,41.23,803
N,O,167635.0,20366.0,30777419.56,29230678.9496,30465939.121697,41.25,807
N,O,648385.0,7021.0,10853769.7,10332863.1483,10749595.007409,12.89,271
N,O,1051624.0,17271.0,25776229.25,24386700.5902,25366705.069151,36.13,696
N,O,1452277.0,24281.0,36602748.5,34792820.2489,36171875.091761,47.45,947
N,O,1461905.0,13728.0,20944700.05,19866915.0172,20637594.08984,26.99,531
N,O,1963622.0,6652.0,10235159.99,9718988.322,10087733.090422,12.88,262
N,O,2029890.0,5194.0,7943797.97,7579277.6029,7884687.273179,9.78,201
N,O,2225041.0,14198.0,21048618.05,19986031.1613,20785707.534416,27.35,558
N,O,2452655.0,10658.0,15822536.24,15007665.7119,15608317.301448,22.14,441
N,O,2512441.0,17000.0,25677316.51,24369618.3934,25420197.982357,34.4,666
N,O,230456.0,242.0,411557.24,390009.744,399699.12765,0.46,10
N,O,569909.0,23867.0,35504633.76,33674690.91,34994868.477085,48.26,943
N,O,1041138.0,7030.0,10615305.1,10138529.1933,10559540.418699,12.72,275
N,O,1097259.0,42.0,78130.68,75628.3896,76929.530112,0.12,2
N,O,1579762.0,24727.0,37227850.97,35386473.4502,36820306.044429,47.54,951
N,O,1579763.0,1697.0,2607507.15,2501439.9578,2594888.562567,2.99,70
N,O,2117819.0,2648.0,4053366.94,3841839.2607,3999747.683729,5.47,103
N,O,2253178.0,3112.0,4478764.15,4266237.5223,4434203.73712,5.81,123
N,O,70089.0,6195.0,9121890.25,8658550.5044,8974981.305418,11.38,232
N,O,1476516.0,13087.0,19352862.76,18392687.4011,19157660.45692,26.19,524
N,O,1903165.0,2162.0,3289055.33,3117036.5975,3252843.227196,4.33,85
N,O,2185913.0,21381.0,31990537.97,30438222.4795,31659044.059771,42.78,864
N,O,2185914.0,2977.0,4571062.37,4336759.3267,4520712.499126,6.29,122
N,O,2843250.0,24009.0,35589140.58,33791837.1817,35154580.514888,47.22,942
N,O,790261.0,2241.0,3306990.48,3140831.7862,3269729.91533,5.35,105
N,O,816591.0,4687.0,7195895.58,6861047.7338,7129460.030128,8.59,182
N,O,816592.0,18292.0,27345955.13,26042861.6066,27113226.258211,36.22,752
N,O,887631.0,3430.0,5237928.75,4977293.3314,5165909.606432,6.86,138
N,O,902225.0,19192.0,28331842.38,26956253.5551,28004946.595386,37.54,763
N,O,1499262.0,4589.0,6926355.09,6569961.7117,6849539.846158,8.9,175
N,O,2011151.0,615.0,948748.39,889254.0842,921264.886048,1.72,31
N,O,2101467.0,17028.0,25629790.21,24322472.5476,25314239.596792,33.14,663
N,O,2575634.0,3098.0,4700428.12,4450903.0188,4629884.648623,6.58,123
N,O,2603528.0,8852.0,13223258.23,12542123.7698,13056488.485501,16.97,335
N,O,2721236.0,6579.0,9773966.29,9284365.1859,9668934.649737,13.47,268
N,O,2832826.0,10960.0,16573431.17,15703910.6866,16308949.799352,20.94,405
N,O,483899.0,12162.0,18092828.38,17218123.8452,17932890.915629,22.99,468
N,O,754952.0,18536.0,27760825.3,26378364.5994,27455100.173877,36.16,721
N,O,942169.0,15379.0,22864739.35,21691634.4936,22550182.091603,31.6,616
N,O,1674796.0,27360.0,41313461.88,39235714.1446,40794828.189871,52.15,1048
N,O,1883582.0,14698.0,21841878.42,20720710.9267,21556610.027972,28.73,570
N,O,2549056.0,421.0,575553.34,546449.1501,566092.711196,0.93,18
N,O,2880461.0,3031.0,4541875.3,4315718.76,4484523.616796,6.28,122
N,O,2921718.0,21096.0,31682172.11,30053622.4674,31258733.55816,41.56,805
N,O,642085.0,18416.0,27765996.78,26376474.7743,27436546.814606,36.19,720
N,O,642086.0,8022.0,12032887.34,11430224.0907,11838494.018827,16.8,326
N,O,896583.0,21577.0,32558812.21,31039581.1024,32346759.642499,41.45,858
N,O,1111095.0,20482.0,31310320.61,29760917.1351,30879702.495957,41.18,818
N,O,1288305.0,16896.0,25100331.71,23825299.6223,24795171.495288,32.82,644
N,O,1387649.0,16645.0,25008973.18,23805763.9831,24739714.235094,32.95,665
N,O,1624775.0,16547.0,24704533.51,23408325.4771,24362084.894645,33.04,644
N,O,2080826.0,21289.0,31606808.05,30027099.9053,31240141.652416,40.31,822
N,O,2520815.0,6806.0,10189346.44,9671412.2974,10051995.340545,12.92,255
N,O,137189.0,18192.0,27251932.79,25882734.6913,26928099.244992,34.42,689
N,O,430157.0,17941.0,26457454.36,25191673.3256,26144323.985282,33.98,696
N,O,617825.0,12176.0,18188404.81,17241561.5198,17909518.094697,25.95,494
N,O,701289.0,23347.0,35300056.06,33598927.3268,34985397.10215,45.65,931
N,O,863335.0,9153.0,13734219.35,13070433.4784,13577994.268046,16.7,342
N,O,1064599.0,15866.0,23596112.81,22406821.6195,23388034.297776,30.69,630
N,O,1155104.0,18969.0,28547580.63,27171374.8532,28317312.400282,36.4,756
N,O,1365978.0,9681.0,14686370.01,13928476.985,14506861.087766,20.12,397
N,O,1625793.0,25101.0,37603384.75,35675664.7859,37075519.272716,52.88,1038
N,O,1666635.0,16522.0,24495319.83,23194160.367,24119866.639509,33.8,646
N,O,2172181.0,17650.0,26738744.38,25373869.6306,26430838.946248,35.69,713
N,O,2411301.0,26287.0,38975622.68,37036892.0557,38551115.508844,50.36,1012
N,O,2616923.0,14765.0,22059380.88,20950112.5258,21779533.952055,28.23,572
N,O,649622.0,2964.0,4515399.32,4278890.5446,4451248.879239,6.2,114
N,O,1231488.0,21618.0,32174661.44,30600954.4083,31854297.010859,41.59,844
N,O,1558169.0,13439.0,19861895.9,18871985.1072,19592431.009449,27.29,543
N,O,1597993.0,6141.0,9317737.38,8854890.304,9223811.869138,12.25,249
N,O,1617164.0,2949.0,4357429.5,4143445.4331,4304436.020957,4.88,107
N,O,2309332.0,14391.0,21395699.81,20317091.5619,21090042.493993,28.59,574
N,O,2505365.0,8055.0,12187188.97,11583815.4858,12069589.231473,15.31,310
N,O,2671773.0,13592.0,20106528.45,19086633.3427,19852452.025419,27.17,537
N,O,2907023.0,20272.0,29955693.15,28415436.9911,29544353.696356,39.91,789
N,O,253634.0,24494.0,36800497.87,34950006.7852,36361635.942199,48.74,973
N,O,448240.0,19991.0,30032539.25,28510440.5348,29630441.445761,38.17,755
N,O,1407476.0,24213.0,36173862.09,34318258.0323,35629516.301666,49.96,962
N,O,1412595.0,5884.0,8819888.88,8387093.9993,8707550.213311,10.9,224
N,O,1488906.0,7839.0,11642914.75,11125284.3546,11550776.186376,13.93,312
N,O,1830701.0,20888.0,31215449.07,29629498.0998,30794899.721496,40.66,808
N,O,2061980.0,15829.0,23652281.32,22455647.3429,23337409.210856,31.67,629
N,O,590901.0,15496.0,23361509.68,22140885.5999,23054156.080961,29.71,579
N,O,1065129.0,3241.0,4840917.5,4617637.2976,4814901.474322,5.72,118
N,O,1065130.0,22157.0,33608425.85,31948539.7142,33167974.523865,43.74,882
N,O,1203063.0,21094.0,31771745.47,30167665.2088,31351924.717738,41.52,806
N,O,1915688.0,222.0,354555.43,332575.8866,346500.150914,0.41,7
N,O,2107928.0,6749.0,10140276.3,9605638.3653,9964469.739625,14.29,268
N,O,2248510.0,5194.0,7947163.78,7565945.1035,7890495.736938,10.39,215
N,O,2529483.0,5409.0,8198253.91,7774611.4813,8056454.454739,11.1,217
N,O,182032.0,16457.0,24733480.06,23524806.6959,24408503.769101,31.46,629
N,O,1136985.0,14439.0,21684074.61,20570641.867,21386527.726357,28.92,566
N,O,1235348.0,6491.0,9752327.86,9297487.7204,9707218.201384,11.83,260
N,O,1422233.0,24703.0,36824068.31,35038917.6127,36482162.239129,48.9,983
N,O,1708833.0,23146.0,34356644.37,32693005.4536,33977103.249127,45.61,930
N,O,2042607.0,9136.0,13900226.35,13187854.5077,13740938.545594,17.75,335
N,O,2921534.0,830.0,1110152.02,1043199.8032,1069198.286438,1.43,26
N,O,246185.0,16729.0,25150610.84,23922089.9282,24834908.177988,30.47,639
N,O,559110.0,21969.0,33305096.81,31613357.5479,32877346.56707,41.57,834
N,O,1382778.0,24178.0,36204286.83,34392366.2223,35751528.34085,46.23,922
N,O,1591934.0,13904.0,21047788.69,19987764.1853,20815243.327519,27.39,536
N,O,2096511.0,20619.0,31113134.03,29597302.4509,30786899.179557,38.94,802
N,O,2264255.0,21234.0,32104817.01,30464143.1681,31731492.277979,42.51,843
N,O,2308360.0,7359.0,10995543.0,10423175.8943,10840592.243594,14.97,288
N,O,2514709.0,18005.0,26897285.84,25610933.2492,26674875.98015,33.91,714
N,O,2514710.0,7234.0,11030248.94,10509495.1348,10912984.34304,14.16,295
N,O,2784106.0,3216.0,4869608.16,4634912.8128,4812885.770545,5.99,116
N,O,733334.0,9775.0,14666932.86,13898197.1623,14466441.307404,20.07,385
N,O,770633.0,10644.0,16275867.76,15455746.1006,16066437.588398,21.23,431
N,O,865272.0,158.0,209423.06,199097.0156,208274.816092,0.3,7
N,O,1345417.0,11868.0,17583315.17,16691343.4538,17386089.984242,23.68,472
N,O,1688614.0,19964.0,29344912.68,27828653.6324,28929013.060766,39.73,774
N,O,1767573.0,5473.0,8257336.24,7806816.4445,8126495.282926,11.57,213
N,O,1767574.0,18224.0,27729904.12,26317910.9369,27349667.111998,36.34,722
N,O,1964678.0,23155.0,34651487.38,32936790.2897,34270518.653216,45.64,920
N,O,2271760.0,20244.0,30312823.4,28782004.8003,29929728.010441,39.53,789
N,O,2485563.0,21450.0,32082745.48,30547967.8264,31794410.949025,41.74,867
N,O,2788021.0,1305.0,2020003.58,1922268.6134,1989557.326818,2.47,51
N,O,315125.0,3316.0,4910729.08,4662528.8269,4842186.049146,6.5,131
N,O,383628.0,19856.0,29819297.52,28294929.8211,29355439.959231,38.62,764
N,O,773688.0,12457.0,18616224.78,17732461.2249,18485219.984025,23.35,497
N,O,776146.0,15566.0,23224308.38,22088694.1094,22994980.650699,30.33,615
N,O,1234026.0,10413.0,15723853.9,14914229.7631,15513054.379124,21.03,428
N,O,1512477.0,22953.0,34162279.95,32523730.4348,33894560.066238,43.01,887
N,O,1780321.0,25011.0,37487024.99,35651602.9617,37045028.385788,48.81,978
N,O,1835201.0,24609.0,36525005.46,34695998.5258,36068376.912132,49.39,983
N,O,1835202.0,1719.0,2619534.36,2482907.8881,2580926.066901,3.62,70
N,O,2420754.0,15194.0,22604528.44,21454080.7592,22317538.08979,29.94,597
N,O,2512203.0,12701.0,19250771.82,18299160.9685,19043754.283003,25.02,504
N,O,2648556.0,11428.0,17335410.62,16468500.6741,17123287.149116,22.56,445
N,O,176573.0,2593.0,3923397.61,3702901.2792,3855881.181925,5.46,97
N,O,409683.0,3092.0,4700447.9,4452036.9138,4624107.455605,6.48,122
N,O,471052.0,13002.0,19417183.24,18458220.971,19190578.128107,24.95,508
N,O,568806.0,8676.0,13078726.75,12486243.6194,12967053.296961,16.55,354
N,O,1406354.0,6737.0,10053918.91,9522216.9602,9866768.121671,14.89,279
N,O,1717847.0,18691.0,28004305.68,26608425.8196,27664290.038276,36.13,725
N,O,2236500.0,26728.0,40277259.79,38274990.9345,39844864.558139,52.18,1026
N,O,2236501.0,722.0,1119307.31,1067028.6811,1104280.598973,1.35,28
N,O,2807347.0,22145.0,33054125.97,31442105.1762,32697754.604032,43.43,882
N,O,2912437.0,2925.0,4340404.66,4099484.3125,4268156.23961,5.85,108
N,O,1000608.0,19993.0,30221349.34,28679592.8208,29854994.241541,40.16,781
N,O,1172537.0,9445.0,13862121.39,13231311.5125,13802050.595088,17.5,381
N,O,1560094.0,644.0,938377.68,884366.6132,925345.180129,1.11,23
N,O,1705103.0,26288.0,38643757.27,36663703.6739,38112807.674351,53.33,1046
N,O,2009983.0,15747.0,23794676.62,22587150.2594,23455620.799744,30.44,601
N,O,2676027.0,19113.0,28674549.91,27219821.076,28286615.280777,36.89,748
N,O,2731529.0,12129.0,18169772.55,17238218.1233,17938170.065913,25.26,496
N,O,2731530.0,14216.0,21064006.35,19956539.4099,20764598.788407,28.84,556
N,O,78352.0,19818.0,29381617.96,27909683.1939,29080383.310459,38.51,769
N,O,78353.0,5156.0,7750109.28,7338328.491,7623673.341639,9.83,192
N,O,287902.0,21091.0,31395959.18,29791115.9626,31008204.492727,41.36,822
N,O,392458.0,21117.0,31503102.52,29892977.1141,31082263.187576,42.21,834
N,O,818308.0,19620.0,29339068.82,27854700.9019,28992112.215779,36.83,736
N,O,997817.0,12416.0,18360244.88,17413403.0976,18121625.752174,25.54,490
N,O,1095934.0,23460.0,35186636.29,33399007.6301,34737461.096461,46.28,914
N,O,1102915.0,5182.0,7870376.8,7502406.9468,7793139.551295,9.9,200
N,O,1260677.0,1266.0,2014221.18,1916502.4046,1979137.874637,2.01,44
N,O,1621893.0,3155.0,4737924.95,4490175.6083,4660414.801445,6.33,120
N,O,2005368.0,11365.0,17239769.57,16382412.327,17021511.1127,22.78,453
N,O,2090957.0,1209.0,1767552.69,1670466.5571,1729373.2514,2.43,45
N,O,2461142.0,14651.0,22112939.09,20987789.4392,21874426.887437,28.99,566
N,O,2477940.0,21610.0,32304290.06,30703854.6552,31917979.573008,41.13,836
N,O,2477941.0,5040.0,7453852.14,7073740.6686,7381833.954353,9.42,192
N,O,140055.0,17044.0,25770297.69,24462016.9007,25432708.81272,33.56,663
N,O,875475.0,14681.0,21902652.92,20801675.7544,21632063.428821,28.78,575
N,O,1619081.0,19644.0,29784641.06,28305243.4085,29439835.115911,38.35,763
N,O,2531853.0,17323.0,25968807.33,24694558.1711,25710693.902419,34.17,685
N,O,2670875.0,12947.0,19542308.56,18591911.0316,19298389.686443,23.47,497
N,O,86033.0,15996.0,24156349.54,22862513.9448,23774913.827893,33.49,637
N,O,415072.0,16756.0,25189016.44,23908744.4176,24848896.872055,33.29,663
N,O,485760.0,2294.0,3554489.0,3388724.9506,3514631.333272,4.07,85
N,O,623422.0,19446.0,28976762.86,27542368.5114,28671751.480326,38.21,776
N,O,792401.0,1841.0,2545225.06,2412993.8881,2508106.718587,3.18,63
N,O,1825167.0,2639.0,4137504.71,3939176.4855,4093744.76322,4.96,101
N,O,1975787.0,17985.0,27001631.9,25665994.8281,26680972.058538,35.63,706
N,O,870953.0,12780.0,19295189.64,18333521.3878,19068173.299089,25.61,515
N,O,936757.0,24081.0,36835197.42,35041024.7328,36406916.83462,45.99,942
N,O,1165010.0,21634.0,32184409.69,30605537.2577,31817164.276597,42.32,855
N,O,2488165.0,21739.0,32692973.31,31113891.6589,32398705.369224,41.08,852
N,O,2859014.0,12428.0,18638925.06,17730473.735,18438221.169541,22.86,480
N,O,2868462.0,15851.0,24056051.3,22888068.6663,23850103.008499,31.98,637
N,O,2868463.0,11677.0,17524471.92,16678189.0936,17291285.665357,22.51,460
N,O,258171.0,19204.0,28994995.02,27548929.8584,28716127.505507,37.92,752
N,O,862569.0,11786.0,17556078.43,16697742.0224,17346164.730044,21.82,438
N,O,974685.0,9918.0,14988436.99,14275788.7924,14819405.112692,18.71,401
N,O,1090605.0,7352.0,11134116.37,10629383.4119,11043744.672792,13.86,306
N,O,1881878.0,22982.0,34732872.52,33010509.746,34346826.342589,44.55,903
N,O,2409948.0,6211.0,9345727.42,8878607.6297,9233173.143781,11.9,240
N,O,2409949.0,17596.0,26543304.48,25193597.2554,26230479.504361,34.32,670
N,O,2466204.0,17781.0,26658285.28,25287383.0415,26296345.265487,34.96,697
N,O,2621695.0,18685.0,28075794.45,26666163.5053,27686576.963406,36.09,721
N,O,2787300.0,99.0,154566.36,146709.0606,148198.678632,0.14,5
N,O,2803614.0,6544.0,10033862.91,9551353.0037,9944167.760137,12.18,249
N,O,419746.0,9219.0,13864845.46,13196261.0757,13735130.276198,17.84,369
N,O,1023515.0,24947.0,37708454.16,35817538.3244,37254467.4042,49.48,991
N,O,1143536.0,17969.0,26881607.82,25515922.2622,26493200.952994,36.05,713
N,O,1592342.0,22538.0,33484404.41,31665825.1867,32916314.241525,45.52,857
N,O,1657988.0,15502.0,23531184.49,22344825.7662,23239786.489853,31.25,607
N,O,1700240.0,10323.0,15181806.58,14389719.1115,14962573.540401,20.73,397
N,O,2383203.0,16235.0,24359301.54,23153146.6397,24059235.770179,31.22,643
N,O,2778885.0,442.0,625066.75,596360.071,620929.264207,0.75,15
N,O,2858895.0,18896.0,28757720.17,27282678.6797,28415853.945686,37.48,738
N,O,818708.0,21036.0,31133561.37,29591722.0129,30775910.858591,41.45,816
N,O,854408.0,5535.0,8502175.91,8052529.5679,8371692.61138,11.33,207
N,O,1097892.0,9069.0,13684270.36,12993572.5126,13548961.225248,18.37,350
N,O,1659497.0,18319.0,27307967.41,25921296.14,26921796.185241,35.51,712
N,O,1854430.0,10841.0,16168156.12,15361197.2574,15974302.035117,20.87,423
N,O,1881453.0,10384.0,15501534.89,14766661.2242,15355564.114514,19.53,399
N,O,2371608.0,15136.0,22415597.59,21315845.0499,22192770.523067,28.45,584
N,O,2716861.0,22706.0,33904845.99,32208325.8139,33531977.975043,43.02,866
N,O,37328.0,1483.0,2355616.54,2226482.7216,2307343.57716,3.21,61
N,O,311029.0,21233.0,32081026.15,30526837.9659,31716410.520932,41.65,847
N,O,529225.0,9449.0,14218941.24,13479674.4055,14033230.504167,18.69,360
N,O,1293015.0,15494.0,22973461.14,21833165.6969,22703167.958041,30.55,603
N,O,1978045.0,15893.0,23800856.46,22550481.2746,23449106.643402,32.18,620
N,O,2627652.0,11550.0,16987676.59,16103451.7156,16752549.106049,23.69,458
N,O,268132.0,13646.0,20440924.42,19477185.755,20256604.385362,24.82,534
N,O,309277.0,18487.0,27647376.54,26256764.9206,27278502.941933,35.15,711
N,O,566164.0,21411.0,32112729.53,30494374.0144,31691448.31505,41.12,825
N,O,791911.0,6565.0,9721912.59,9222749.6127,9618813.252246,13.22,262
N,O,791912.0,19757.0,29964017.46,28414617.505,29542391.475835,38.39,750
N,O,1168032.0,18847.0,28523852.53,27050658.2266,28120790.402564,37.65,725
N,O,1315013.0,6866.0,10283251.54,9727772.3041,10095163.227382,14.64,286
N,O,1463250.0,2484.0,3720660.6,3505294.428,3657879.818649,5.74,106
N,O,1668333.0,9357.0,14127753.79,13432393.2147,13964709.976401,18.58,383
N,O,1842307.0,24619.0,37005028.47,35265865.0904,36652338.69472,46.19,960
N,O,1842308.0,21.0,37020.75,33667.9854,34901.583618,0.14,2
N,O,1984103.0,3922.0,5911108.21,5592268.3275,5809610.527017,8.34,156
N,O,2189655.0,6719.0,10166274.15,9644487.8206,10000294.526104,12.9,256
